id,created_at,text,day_label,relevance_label
593183454847631360,Tue Apr 28 22:42:11 +0000 2015,babies born to surrogate mothers in nepal face religious obstacles once they arrive here ,3,1
592701639598972928,Mon Apr 27 14:47:37 +0000 2015,"id like to donate to  nepal, but aware that unicef and oxfam not always better than local support  anyone aware of good nepal based orgs?",2,1
592652196895977473,Mon Apr 27 11:31:09 +0000 2015,hvng scary life here in  nepal  o god save us ,2,1
592787890901508096,Mon Apr 27 20:30:21 +0000 2015,"a prayer vigil for nepal earthquake victims and their loved ones will be held tomorrow, 4 28, at 4 30 pm on pauly plaza by the peace pole ",2,1
593181882348490752,Tue Apr 28 22:35:56 +0000 2015,need  help starting life over!   nepal  nepalearthquake  caring  gofundme  fundraiser  crowdfunding  donation pls rt,3,1
592741608388501504,Mon Apr 27 17:26:26 +0000 2015, r u really donating for  nepalearthquake? nah jst askng cz derez no tweet abt it  but if ur dng thn were w8ing fr u  its awsm,2,1
592589533020991489,Mon Apr 27 07:22:09 +0000 2015,donate to any of these __f  rt  nepalearthquake prayers __f __f    ,2,1
593218737504972800,Wed Apr 29 01:02:23 +0000 2015, nepalearthquake   omg my girl its so amazing,4,1
592691451458428931,Mon Apr 27 14:07:08 +0000 2015,i am from nepal ,2,1
592932594402070528,Tue Apr 28 06:05:21 +0000 2015,oh no!  sad ,3,1
592886209103421440,Tue Apr 28 03:01:02 +0000 2015,"for all who have lost loved ones in  nepal  amp  for all who feel like their voices have yet to be heard in  baltimore, lord have mercy ",3,1
592737159808966658,Mon Apr 27 17:08:46 +0000 2015,its a shame v had 2 wait 4 a disaster 2 bring out d indian in us i always thot v wud be fiting with each oder till d end  nepalearthquake,2,1
592589944012419072,Mon Apr 27 07:23:47 +0000 2015,great cartoon    ,2,1
592977970442080256,Tue Apr 28 09:05:39 +0000 2015,please do not increase it rahul  ,3,1
592942682281938944,Tue Apr 28 06:45:26 +0000 2015,so sorry for the great losses that nepals people and its cultural heritages suffered   ,3,1
592589669214261248,Mon Apr 27 07:22:41 +0000 2015,very sad rt the science behind the devastating  nepalearthquake  ,2,1
593262039608348672,Wed Apr 29 03:54:27 +0000 2015," correction! not rss       those are hss hindu swayamsevak sangh, nepal wing of rss ",4,1
592922242473926656,Tue Apr 28 05:24:13 +0000 2015,may we all never be judged as harshly as we judge   baltimoreriots  nepalearthquake  senatehotdog  peace  please,3,1
592590014732632064,Mon Apr 27 07:24:03 +0000 2015,be strong  nepal,2,1
592805888324403201,Mon Apr 27 21:41:52 +0000 2015, gt  gt      must be open another airport for rescue teams !!!  nepal,2,1
592929715184349184,Tue Apr 28 05:53:54 +0000 2015,mount everest avalanche  nepal  everest  mounteverest  ,3,1
593180695037669376,Tue Apr 28 22:31:13 +0000 2015,"now on  pnpcbc  kali prasad pokhrel, nepals ambassador to canada to explain the efforts to find survivors and how cdns can help ",3,1
592590032961015809,Mon Apr 27 07:24:08 +0000 2015,eat more porky pig chinese airlines deny price hike for nepal flights  chinas major airlin      manchester  leeds,2,1
592589690009616384,Mon Apr 27 07:22:46 +0000 2015,jalada wilsons mother is heading to the  nepalquake zone to find her son  shes hoping hes ok  perthnews ,2,1
592784178900504577,Mon Apr 27 20:15:36 +0000 2015,"the  fletcherjones family of dealerships, in chicago is keeping those affected by the  nepal earthquake in our    ",2,1
592589309217116160,Mon Apr 27 07:21:15 +0000 2015,  deadbody of dipesh rai from darjeeling still in patan hosp ktm need of help   ,2,1
592703075766444032,Mon Apr 27 14:53:19 +0000 2015, bless him and  and all  nepalearthquake and other countries  volunteers  journalists covering   chile  china,2,1
592834948182188032,Mon Apr 27 23:37:20 +0000 2015,busy morning ,2,1
592753874215292930,Mon Apr 27 18:15:11 +0000 2015,mirror image video of mexico  earthquake  is shared as footage from nepal swimming pool  earthquakeagain,2,1
592987458113003520,Tue Apr 28 09:43:21 +0000 2015,do please keep nepal in ur prayers  amp  to all those places wr ppl r suffering in  prayers  godbless,3,1
592693291113684992,Mon Apr 27 14:14:26 +0000 2015,"saturday evening, while visiting friends in manhattan, jose ortiz, seeing some of the first cnn images from nepal    ",2,1
593003100572626944,Tue Apr 28 10:45:31 +0000 2015,amen   __f ,3,1
592641634845773824,Mon Apr 27 10:49:11 +0000 2015,when u cant wait until ur friend is outta of nepal and safely home so you can say i knew we should have gone to ibiza and had a mad one,2,1
592589616106106881,Mon Apr 27 07:22:28 +0000 2015,"pictures  nepals 7 8 magnitude quake reaps death, destruction  via ",2,1
592649204209692672,Mon Apr 27 11:19:15 +0000 2015,nepal cant rebuild without the worlds  help ,2,1
592864091632439297,Tue Apr 28 01:33:08 +0000 2015,meanwhile   not in  baltimore     ,3,1
592589909841547264,Mon Apr 27 07:23:38 +0000 2015,"nepal, on less rocky days  at kathmandu, nepal ",2,1
592658601547825152,Mon Apr 27 11:56:36 +0000 2015, qanda redirect tony abbott to nepal   please,2,1
592656382043762688,Mon Apr 27 11:47:47 +0000 2015,"nepal needs help, guys  please donate to red cross or m  decins sans fronti  res  theyre accepting donations for nepal ",2,1
593008171133734912,Tue Apr 28 11:05:40 +0000 2015,my nation is crying  (  nepalearthquake  staystrongnepal  wewillbounceback ,3,1
592991669911363584,Tue Apr 28 10:00:06 +0000 2015,could israel be next in line    ,3,1
592886910802108417,Tue Apr 28 03:03:49 +0000 2015,prayers go out to all the victims and their families in the  nepalearthquake    _ 4,3,1
592828720160858112,Mon Apr 27 23:12:35 +0000 2015," nepal, please consider giving ",2,1
592822925402734593,Mon Apr 27 22:49:34 +0000 2015,it is organizations like  and  that make this world a better place   ,2,1
592752459455602692,Mon Apr 27 18:09:33 +0000 2015,everyone can help by simply clicking on the link below ,2,1
592589646225416192,Mon Apr 27 07:22:36 +0000 2015,all my prayers    ,2,1
592791650109358081,Mon Apr 27 20:45:17 +0000 2015,so so awful  ,2,1
592746227600596993,Mon Apr 27 17:44:48 +0000 2015,god save the childrens   ,2,1
592773345441128448,Mon Apr 27 19:32:33 +0000 2015,for the latest from  nepal follow cnners      nepalquake,2,1
592589464913911808,Mon Apr 27 07:21:52 +0000 2015,sa girls safe after  nepalquake ,2,1
592783610387812353,Mon Apr 27 20:13:20 +0000 2015,nepal and christians who preach on the backs of the dead  via ,2,1
592747105409736704,Mon Apr 27 17:48:17 +0000 2015," do not justify your barbaric act, now who is suffering  nepal , no god will ask for sacrifice if they does  there is no god",2,1
592732901554442241,Mon Apr 27 16:51:50 +0000 2015,amazing india    pm  helps nepal pm represents us  so we help nepal     nw we thanks pm we thank ourselves     thankyoupm  indiawithnepal,2,1
592589889742438400,Mon Apr 27 07:23:34 +0000 2015,khalsa aid is in nepal  please support  click on following donation link   ,2,1
592589741557690368,Mon Apr 27 07:22:58 +0000 2015, nepal disaster strongly reminds us to take adequate scientific measures to safeguard our own future ,2,1
592802642906210304,Mon Apr 27 21:28:58 +0000 2015," hi hayley, thank you so much for your support and for promoting our  nepal appeal  much appreciated becky",2,1
592589582442434560,Mon Apr 27 07:22:20 +0000 2015,compassion for all   tsemtulku  nepal  nepalearthquake  nepalquake  nepalquakerelief  compassion  love  zen ,2,1
592747668260188163,Mon Apr 27 17:50:31 +0000 2015, u r right   i had a chat with one of my friends from  nepal he told me that they r getting scared in going inside their houses,2,1
592647639629332480,Mon Apr 27 11:13:02 +0000 2015,"may god be with you and bless you all, nepal !  ",2,1
592589375000715264,Mon Apr 27 07:21:31 +0000 2015,rt latest_ooyuz  climber from fond du lac survives nepal earthquake   related articles  ,2,1
592680159691538435,Mon Apr 27 13:22:16 +0000 2015,b town celebs request donations for quake hit nepal     pakistan ,2,1
592589274098180097,Mon Apr 27 07:21:07 +0000 2015,its time that we stop patting our backs and double our efforts to help nepal brothers  too much self appreciation is not good ,2,1
592744970160832513,Mon Apr 27 17:39:48 +0000 2015,fool me once   i am a fool fool me twice   i am a delhi voter fool me forever   i am aap supporter  nepalearthquake ,2,1
592640404152922112,Mon Apr 27 10:44:17 +0000 2015,        please share this guys  _ 7  nepalearthquake  _ 7,2,1
592980706113912832,Tue Apr 28 09:16:32 +0000 2015,  not sure  probably not  ,3,1
593265107787972608,Wed Apr 29 04:06:38 +0000 2015,"i know i havent been tweeting about  baltimore    freddiegray or  nepal, but it doesnt mean im not paying attention to whats happening ",4,1
593018601864437760,Tue Apr 28 11:47:07 +0000 2015,i feel for the bali 9 but i do feel we have far too much focus on 2 than the destruction in nepal  i hope people get behind nepal as well ,3,1
592819662385238017,Mon Apr 27 22:36:36 +0000 2015,our beloved ally  amp  gods chosen people rescue babies for homosexuals while leaving surrogate moms behind in the ruble ,2,1
592590231519555584,Mon Apr 27 07:24:55 +0000 2015,nepal   s slowing economy set for freefall without world   s help  via ,2,1
593205061712519173,Wed Apr 29 00:08:02 +0000 2015, whats  pmharper  goc doing to bring our citizens home? absolutely focus on  nepal but also start evac and informing!!,4,1
592883352811786241,Tue Apr 28 02:49:41 +0000 2015,china  save nepal and nepalese people  we nepalese people aspected more from u than country india being neighbour,3,1
592720224941690881,Mon Apr 27 16:01:28 +0000 2015,"unlucky days for japan, hope they can recover soon  nepal",2,1
592796091407593474,Mon Apr 27 21:02:56 +0000 2015, hey wait! do u even know anything about them? have u even seen harrys tweet about nepal? like seriously u r fucking retarded !,2,1
592639172654931968,Mon Apr 27 10:39:24 +0000 2015,i like a blog nepal earthqhquake   via ,2,1
592763390528987136,Mon Apr 27 18:52:59 +0000 2015,i actually think its disgusting that people who are blatantly not in nepal are marking themselves safe on facebook as a joke   __5,2,1
592702212796764160,Mon Apr 27 14:49:54 +0000 2015,  this guys research might be worth highlighting  ,2,1
592590599854759938,Mon Apr 27 07:26:23 +0000 2015, earthquake nepal  nepal 7 9 devastating earthquake   crisismanagement,2,1
592658145291427841,Mon Apr 27 11:54:47 +0000 2015,zte sets up special taskforce for nepal earthquake ,2,1
592590812338212865,Mon Apr 27 07:27:14 +0000 2015,we still dont know the fate of two million people near the quake  nepalearthquake ,2,1
592928318888026112,Tue Apr 28 05:48:21 +0000 2015,i can see your halo ,3,1
592590073092132864,Mon Apr 27 07:24:17 +0000 2015,god destroy  indianarmy rebuild    indiawithnepal  nepalearthquake  nepalquake  nepal  ,2,1
592590460675207168,Mon Apr 27 07:25:50 +0000 2015,"dont tell porkies 4,000 chinese stranded in quake hit nepal  chinese airlines have evacuate      rochdale  oldham",2,1
592904683347382273,Tue Apr 28 04:14:26 +0000 2015,stay strong  nepal  __7,3,1
593033639987777536,Tue Apr 28 12:46:52 +0000 2015,"   rain rain go away, come again another day  we all nepalese, again want 2 play    nepalquake ",3,1
592992698958794752,Tue Apr 28 10:04:11 +0000 2015,"if a man says he is not afraid of dying, he is either lying or is a gurkha    sam manekshaw   nepal",3,1
593198385361866752,Tue Apr 28 23:41:30 +0000 2015,"prayers for nepal, prayers for baltimore, prayers for joni,  amp  prayers 4 humanity    peaceinbaltimore  nepal  jonimitchell",3,1
593235451504369664,Wed Apr 29 02:08:48 +0000 2015, praying is the key  nepal  baltimore  jesus ,4,1
593044736585392128,Tue Apr 28 13:30:58 +0000 2015,good question   baltimore  kathmanduquake  ,3,1
592812536237576192,Mon Apr 27 22:08:17 +0000 2015,"dj raju, nepal   s number one dj ",2,1
592915476788826114,Tue Apr 28 04:57:20 +0000 2015,i want a tshirt that says disarm cern  nepal  fourthousandplusdead  nocoincidence  mteverest  earthquake  avalanche  volcanos  supermagnet,3,1
592919131302690816,Tue Apr 28 05:11:51 +0000 2015, reddy i am amazed not seeing any of candle light party gangs in india !   nepalearthquake,3,1
592667683029680128,Mon Apr 27 12:32:41 +0000 2015, nepalearthquake  do whatever help u can   ,2,1
592775513279696896,Mon Apr 27 19:41:10 +0000 2015,"how is religion harmful? hmm    i wonder  do they ever rejoice in tragedy? nah, that cant be  oh, wait! damn! ",2,1
592782202116636673,Mon Apr 27 20:07:45 +0000 2015,sending prayers for healing to the people of nepal   tragedy  nepal  prayers  healing  support  love ,2,1
592666573858578432,Mon Apr 27 12:28:17 +0000 2015,"  i know youve got clusters now, but just make sure you dont supply high heels again! nepal",2,1
592590686052077568,Mon Apr 27 07:26:44 +0000 2015,terrifying footage shows moment of  nepalearthquake avalanche  ,2,1
592663963546050562,Mon Apr 27 12:17:54 +0000 2015,rt ra_thore  shocking 2 knw abt death of young telugu film actor  amp  promising talent k vijay in  nepalearthquake  may god give courage to 2   _,2,1
592828894992080898,Mon Apr 27 23:13:17 +0000 2015,"no facebook, i do not want to donate to nepal  does nepal want to donate to me? oh i guess the feelings mutual  ",2,1
592590920010326016,Mon Apr 27 07:27:39 +0000 2015,"shaken and saddened to see the news coming out of nepal, though glad to hear my boss and his wife on ama dablam are out of danger",2,1
592590652476510208,Mon Apr 27 07:26:36 +0000 2015,ingenious  we need more innovation   nepalquake  nepalquakerelief  everest ,2,1
592590270333595648,Mon Apr 27 07:25:04 +0000 2015, itv effects of quake seen an hour out of kathmandu ,2,1
592989092725399554,Tue Apr 28 09:49:51 +0000 2015,what this uk woman does is miraculous! ,3,1
593234679811047424,Wed Apr 29 02:05:44 +0000 2015,"amazing nepals pm rejects nz help, asks youth to dig out people with bare hands  nepalearthquake, what do you think about that?",4,1
592590932039438336,Mon Apr 27 07:27:42 +0000 2015,no  leave it to the trained professionals  donate to a registered aid agency   ,2,1
592895353650839553,Tue Apr 28 03:37:22 +0000 2015,"   hahaha dont worry about it, what about nepal then?",3,1
593024541925978114,Tue Apr 28 12:10:43 +0000 2015,right lol ,3,1
592590233687863296,Mon Apr 27 07:24:56 +0000 2015," but now my qstn is for ths media n oppstn for which election he gv such cntrbtn to nepal,excvtn in yemen n iraq thank u namo  ",2,1
592590314621112320,Mon Apr 27 07:25:15 +0000 2015,very happy  amp  proud to see how goi is helping nepal ! would b happier and more proud if they will make similar efforts to  savejalsatyagrahi,2,1
592706493960552450,Mon Apr 27 15:06:54 +0000 2015,nepal  (( god bless your country!!,2,1
592991529918070784,Tue Apr 28 09:59:32 +0000 2015, allah bless them all ,3,1
592590523304529920,Mon Apr 27 07:26:05 +0000 2015,our sincere prayers for  nepalquake victims   ,2,1
592940939624218625,Tue Apr 28 06:38:30 +0000 2015,everybody wanna save someone in  nepal or talk about  brucejenner when thefact of the matter is    they keep overlooking the real problems,3,1
592590394866544640,Mon Apr 27 07:25:34 +0000 2015,thai flying to nepal ,2,1
592943711190913024,Tue Apr 28 06:49:31 +0000 2015,oh god help nepal!,3,1
592590555374227456,Mon Apr 27 07:26:12 +0000 2015,praying for nepal  _ 5 please text and donate  you can help those affected by this awful tragedy  ,2,1
592590563532222465,Mon Apr 27 07:26:14 +0000 2015," sir, i just heard on bbc news here in uk that in nepal intn aid started arriving after two days! indian help is not counted?",2,1
592590807544246272,Mon Apr 27 07:27:12 +0000 2015,rip  nepal earthquake victims !!  amp   amp ,2,1
592590617475059713,Mon Apr 27 07:26:27 +0000 2015,"a huge thanks to everyone supporting our  nepalearthquake appeal, with donations, shares or good wishes  we cant do what we do without you!",2,1
592590530120257537,Mon Apr 27 07:26:06 +0000 2015,"those who share  sardar  jokes, share this too   proudindian  indiawithnepal  mustshare  nepalearthquake ",2,1
592735865052463104,Mon Apr 27 17:03:37 +0000 2015,we wish hope to the nepal victims  we all human ,2,1
592973558416023552,Tue Apr 28 08:48:07 +0000 2015, charity and  hidden  agendas go hand in hand  ,3,1
592590758294728704,Mon Apr 27 07:27:01 +0000 2015,new blog post     they are my people     nepali pastor speaks about earthquake   missions  prayfornepal  eathquake,2,1
592630976565612545,Mon Apr 27 10:06:50 +0000 2015,"""doctors doing a great job but more  amp  more ppl coming from outer districts  ""   hinepal country dir  sarah blin ",2,1
592590598751694849,Mon Apr 27 07:26:23 +0000 2015,"there is a proverb ""misfortune never comes alone"" though  quickly sent all kind of aid 2 rescue people affected by  nepalearthquake",2,1
592818959801516032,Mon Apr 27 22:33:48 +0000 2015,thank you so muchy toure amazing ,2,1
593207910219567105,Wed Apr 29 00:19:21 +0000 2015,never lower your head nepal,4,1
592943136147550208,Tue Apr 28 06:47:14 +0000 2015,prayers out to nepal,3,1
593044554728738816,Tue Apr 28 13:30:14 +0000 2015, nepal reminds me of how short  amp  fragile life can be,3,1
592590281662332929,Mon Apr 27 07:25:07 +0000 2015,check out this interesting link  ,2,1
592590696680304641,Mon Apr 27 07:26:46 +0000 2015,true that ,2,1
592783594629758977,Mon Apr 27 20:13:17 +0000 2015,feeling so helpless  donated money and yet feel like im not doing enough   savenepal  nepalrelieffund  indiawithnepal,2,1
592590076305080321,Mon Apr 27 07:24:18 +0000 2015,2 days for mainstream media to remember places beyond ktm and everest is too long  nepalearthquake ,2,1
592885618008563713,Tue Apr 28 02:58:41 +0000 2015, nepalearthquake  freddiegray  baltimoreriots my brother suggested i watch an episode of andy griffith before sleep   sad  feels,3,1
592866887693934593,Tue Apr 28 01:44:15 +0000 2015,for the creation waits with eager longing for the revealing of the sons of god  (rom 8 19)  nepal  baltimore  prayformarriage,3,1
592858861343735808,Tue Apr 28 01:12:21 +0000 2015,     jamaican patois  god a come fi he world  nepalearthquake  baltimoreriots   ,3,1
592648910650396672,Mon Apr 27 11:18:05 +0000 2015, the great escape of aap is only short lived!! once nepals woes are addressed dp n public should expose their whole game!!!!,2,1
592977412402450432,Tue Apr 28 09:03:26 +0000 2015,8 million people affected  more than a quarter of nepals population   nepalquake  ,3,1
592590729207160832,Mon Apr 27 07:26:54 +0000 2015,pray for nepal _ 0 _ d,2,1
592792693161492481,Mon Apr 27 20:49:26 +0000 2015, live  earthquake  updates   toll  rises to  4000 in  nepal  tweet the delhi sikh gurdwara  _ ,2,1
592590486868725760,Mon Apr 27 07:25:56 +0000 2015,lets pray for  nepal as a  muslim  srilankan  humanity at akurana kandy ,2,1
592590591768276992,Mon Apr 27 07:26:21 +0000 2015,"nepal and the climbing community on everest need our healing thoughts, prayers and donations to help  _ ",2,1
592755848532885504,Mon Apr 27 18:23:01 +0000 2015, nepal deserves it right now but also there is a case of ghar ki murgi daal barabar   ,2,1
592590871519961088,Mon Apr 27 07:27:28 +0000 2015,kathmandu was a geological time bomb ,2,1
592733518884675584,Mon Apr 27 16:54:18 +0000 2015,the power of social media is incomparable at times like these  lets make the power of prayers incomparable too   nepal,2,1
592789010549972993,Mon Apr 27 20:34:48 +0000 2015,so sad   god gave her parent courage    ,2,1
592592051113299968,Mon Apr 27 07:32:09 +0000 2015, _ 4 thoughts  amp  prayers 3 300 lives rip   nepalearthquake,2,1
592846721111216128,Tue Apr 28 00:24:07 +0000 2015,"prayers to nepal, prayers to baltimore",3,1
592591702885408768,Mon Apr 27 07:30:46 +0000 2015,"god are not those we worships,god are those who save himself from any crisis     if u do not understand see nepal crisis        ",2,1
592591753376505857,Mon Apr 27 07:30:58 +0000 2015,"raheel bhai, teamtwitterindia ki jai ho! commendable dedication, focus, co ordination, prioritizing    zor laga ke   ",2,1
592591184708685825,Mon Apr 27 07:28:42 +0000 2015,my heart and prayers go out to the victims of  nepalearthquake,2,1
592648304309227520,Mon Apr 27 11:15:41 +0000 2015, thank you for the care  amp  love uve shown towards  nepal !!  ),2,1
592939805647896576,Tue Apr 28 06:34:00 +0000 2015,"good reminder about ""voluntourism"" ",3,1
592591057767923712,Mon Apr 27 07:28:12 +0000 2015,there are people dying in nepal right now  what the hell is wrong with you guys!,2,1
592955039699763200,Tue Apr 28 07:34:32 +0000 2015,wish i could volunteer too  ,3,1
592747076183838721,Mon Apr 27 17:48:10 +0000 2015,this is so shocking  amp  devastating      nepal is literally ruined  amp  d worst part is nw its heading towards india!!! _ d _ d _ 9 _ 9,2,1
592592010571173889,Mon Apr 27 07:31:59 +0000 2015," stupid but you reap what you sow, this is humanity    fuckyou  nepalearthquake  prayfornepal",2,1
592652931733786625,Mon Apr 27 11:34:04 +0000 2015,i want to go to nepal  now ,2,1
592591200307130368,Mon Apr 27 07:28:46 +0000 2015, we indians will always thankful to u and ur team  amp  all our soldiers the way they are serving in nepal  thankyoupm we love u ,2,1
592592028082417666,Mon Apr 27 07:32:03 +0000 2015,"anti indian gov organisations, parties,people didnt come out to help nepal,nor did candle light march,but love doing criticisms  thankyoupm",2,1
593229993716514816,Wed Apr 29 01:47:06 +0000 2015,may god be with you  nepalearthquake  praynepal  nepal,4,1
592834985238929408,Mon Apr 27 23:37:29 +0000 2015, prayfor  nepal  __f _ c every penny helps ,2,1
592999448806055937,Tue Apr 28 10:31:00 +0000 2015, nepalearthquake do you know who are awesome? my 2 new followers in the last week! growing with ,3,1
592876806497300480,Tue Apr 28 02:23:40 +0000 2015,prayers for baltimore and prayers for nepal!,3,1
592591047844200448,Mon Apr 27 07:28:10 +0000 2015,""" above all, we salute resilience of our sisters,brothers in nepal,parts of india for courage in face of disaster  pm""",2,1
592646226283212801,Mon Apr 27 11:07:25 +0000 2015,"latest photos from kist hospital, patan hospital  thank you  shakya  enough manpower for now  need    ",2,1
592830278546096129,Mon Apr 27 23:18:47 +0000 2015,"alumni community, lets spend time in prayer for nepal, for baltimore, for salvations, peace, comfort,    ",2,1
593192076352716800,Tue Apr 28 23:16:26 +0000 2015,adventist church president expresses sympathy during nepal devastation  adventist news network ,3,1
593248138854572032,Wed Apr 29 02:59:12 +0000 2015, i think celebrities like you should be talking about nepal more than ipl  no offense its just a small advice from a fan ,4,1
592897614863011841,Tue Apr 28 03:46:21 +0000 2015,"reading about nepals earthquake disaster, one thing rolls back in my mind   that hamful marketing activity by  lenskart   depressed ",3,1
592694335671500801,Mon Apr 27 14:18:36 +0000 2015,i hope that someday soon  will be helping people stricken by disasters   nepalearthquake ,2,1
592592026849386496,Mon Apr 27 07:32:03 +0000 2015,wish it was 1 month earning and not salary  ) ,2,1
592910506840694787,Tue Apr 28 04:37:35 +0000 2015,pot stir warning  true caring for humanity is showing sympathy for every life  amp  death in  nepal not for 2 convicted drug smugglers  balinine,3,1
592869228342018048,Tue Apr 28 01:53:33 +0000 2015,didnt feel any aftershocks last night   nepalearthquake,3,1
592693120174809092,Mon Apr 27 14:13:46 +0000 2015," horrible comments again    why dont people recognise his humility, generosity and love? ",2,1
592591154610311168,Mon Apr 27 07:28:35 +0000 2015,"the number of deaths from the nepal earthquake is kind of a tiny number, isnt it? i mean in the sea of death by    ",2,1
592643592075681793,Mon Apr 27 10:56:57 +0000 2015," rt stay inform to assist search effort, google voice, viber reduce call costs to nepal  in th      rt stay inform",2,1
592591330888515584,Mon Apr 27 07:29:17 +0000 2015,and is there any news from the children from   ,2,1
592591682618597377,Mon Apr 27 07:30:41 +0000 2015,sm bsp leaders r saying  shud be more concious for nepal _ 0 bloody retards bsp  thankyoupm,2,1
592916883608711169,Tue Apr 28 05:02:55 +0000 2015,plzzzzzz all the people help nepal,3,1
592591563198431232,Mon Apr 27 07:30:13 +0000 2015,"yes, you are right          ",2,1
592707614477295618,Mon Apr 27 15:11:21 +0000 2015,its so bad right now     nepal ,2,1
592932729462730752,Tue Apr 28 06:05:53 +0000 2015,"  help nepal,but also help jal andolan people in bjp ruled mp ",3,1
592901184018640896,Tue Apr 28 04:00:32 +0000 2015,"what goi  amp  its machineries is doing in nepal,many govts do not do for their own countries  a ""feel great moment"" for all  ",3,1
592861585212846080,Tue Apr 28 01:23:11 +0000 2015, thanks  have asked friends with local knowledge of bhaktapur area to contribute to  look fwd to more mapping contributions,3,1
592592031618244609,Mon Apr 27 07:32:04 +0000 2015, china uses its massive army to frighten its neighbors whereas  india uses its army in rescuing its neighbors  indiawithnepal   thankyoupm,2,1
592670383293206528,Mon Apr 27 12:43:25 +0000 2015,celebrity plz give one lakh each foor  nepalearthquake,2,1
592705269869711362,Mon Apr 27 15:02:02 +0000 2015,may lord bless you all  ,2,1
593258217343352832,Wed Apr 29 03:39:15 +0000 2015,god bless the child   ,4,1
592591083319664641,Mon Apr 27 07:28:18 +0000 2015, immediate can be via sgpc sending food packets ,2,1
592639495209648128,Mon Apr 27 10:40:41 +0000 2015,"god looks after his people, had to hear!  ",2,1
592774311263531008,Mon Apr 27 19:36:23 +0000 2015,nepal situation requires massive amounts of help as soon as possible  the us just pledged 10 million  we are pledging 50 billion to iran  mk,2,1
592753309527777280,Mon Apr 27 18:12:56 +0000 2015," nepalearthquake survivors urgently need food, shelter,  amp  medical asst  emergency donation here   via   wfp",2,1
592591533854982144,Mon Apr 27 07:30:06 +0000 2015,kathmandu friends are thankfully safe  madness ,2,1
593263685109305345,Wed Apr 29 04:00:59 +0000 2015,n0w i am happy happy      nepalearthquake ends,4,1
592956836090945536,Tue Apr 28 07:41:40 +0000 2015,thinking constantly of these girls and their families today  ,3,1
593252164920844288,Wed Apr 29 03:15:12 +0000 2015,"teal deer  this week has been so terrible for so many, and it   s only tuesday  baltimore, nepal, and then    ",4,1
592834814505521153,Mon Apr 27 23:36:48 +0000 2015,dbc treasury contest 30 featuring curiositycabinets vintage nepalese necklace    dbctcontest30 ,2,1
593036232675831808,Tue Apr 28 12:57:10 +0000 2015," say, soniya gandhi write letter to  nepal pm, saidtht  with u  dint said india or govt  wt u ",3,1
593032972330078209,Tue Apr 28 12:44:13 +0000 2015, i think youll appreciate this  ,3,1
592736531699388417,Mon Apr 27 17:06:16 +0000 2015,"rising love for  nepal  play the long mantra recorded by elise jen   chant ""om mani peme hung""   love  collagenbabe ",2,1
592771302248849408,Mon Apr 27 19:24:26 +0000 2015,"this is more important than all the wearables and vr stuff ill tweet about, ever  nepalquakerelief  ",2,1
592591512711667713,Mon Apr 27 07:30:01 +0000 2015,dan fredinburg  diretor do google morre no terremoto do nepal    ,2,1
592694757203255296,Mon Apr 27 14:20:16 +0000 2015,vultures out there in nepal ,2,1
592591205944401920,Mon Apr 27 07:28:47 +0000 2015,"nepal earthquake  death toll climbs above 3,000   uknews  uk  newspapers  news",2,1
593170379390124032,Tue Apr 28 21:50:13 +0000 2015,foreign ministry will not finance any more flights of israelis returning from nepal  via ,3,1
593045064202526720,Tue Apr 28 13:32:16 +0000 2015,"emotional whiplash from reading twitter this morning, from baltimore to nepal to scotus ",3,1
592738104311676928,Mon Apr 27 17:12:31 +0000 2015,i think he hates israel  he has an obvious bias  how about rocket city (sderot) citizens human rights   ,2,1
592591529924894721,Mon Apr 27 07:30:05 +0000 2015,some destructions of  nepalearthquake  letshelpnepal  letsactindonesia via  ,2,1
592656244948762625,Mon Apr 27 11:47:14 +0000 2015,informative about  earthquake prone zone in  india  ,2,1
592591934692143104,Mon Apr 27 07:31:41 +0000 2015,"sure helps to have live tv,  wifi  amp  power on  plane into ktm  helps catch up on things before coming into  nepalquake area ",2,1
592591574623776768,Mon Apr 27 07:30:15 +0000 2015, is this because you were with google??? cant understand why this? ,2,1
592590970627162112,Mon Apr 27 07:27:51 +0000 2015,made contact with a friend in  nepal  communication is difficult  help is arriving  amp  outside support greatly appreciated  ,2,1
592592028350873600,Mon Apr 27 07:32:04 +0000 2015,prayer goes out to nepal,2,1
592592056863760384,Mon Apr 27 07:32:10 +0000 2015, nepalearthquake  mx evening daily  melbourne ,2,1
593148209813450752,Tue Apr 28 20:22:08 +0000 2015,yay god speed ,3,1
593031602915155968,Tue Apr 28 12:38:46 +0000 2015,my  colleague writes about when the earthquake shook ,3,1
592979418198466560,Tue Apr 28 09:11:24 +0000 2015,please  donate for  nepal  on your  facebook wall ,3,1
592592105626710016,Mon Apr 27 07:32:22 +0000 2015,lets ask help and accept help as well to rebuild home and lives  nepalquake  day3   ,2,1
592795497380900864,Mon Apr 27 21:00:34 +0000 2015,"hi, nature! do not be so rude     nepalearthquake",2,1
592591143856173056,Mon Apr 27 07:28:33 +0000 2015,"3,300 ppl dead  what a tragedy   nepal  ",2,1
592702174867681280,Mon Apr 27 14:49:45 +0000 2015,i have an adopted fam their just found out their ok  please help  we are all connected by our father in heaven   ,2,1
